ID	GO
GBJ002_02510	GO:0004372
GBJ002_02510	GO:0005829
GBJ002_02510	GO:0019264
GBJ002_02510	GO:0030170
GBJ002_02510	GO:0035999
GBJ002_02512	GO:0004751
GBJ002_02512	GO:0009052
GBJ002_02514	GO:0005737
GBJ002_02514	GO:0009401
GBJ002_02514	GO:0016301
GBJ002_02514	GO:0046872
GBJ002_02517	GO:0004803
GBJ002_02521	GO:0005384
GBJ002_02521	GO:0005886
GBJ002_02522	GO:0003725
GBJ002_02522	GO:0006400
GBJ002_02522	GO:0061710
GBJ002_02524	GO:0030436
GBJ002_02525	GO:0003676
GBJ002_02525	GO:0006412
GBJ002_02525	GO:0008757
GBJ002_02525	GO:0018364
GBJ002_02525	GO:0032259
GBJ002_02525	GO:0036009
GBJ002_02525	GO:0102559
GBJ002_02526	GO:0003747
GBJ002_02526	GO:0005737
GBJ002_02526	GO:0006415
GBJ002_02526	GO:0016149
GBJ002_02527	GO:0004797
GBJ002_02527	GO:0005524
GBJ002_02527	GO:0005829
GBJ002_02527	GO:0008270
GBJ002_02527	GO:0046104
GBJ002_02527	GO:0071897
GBJ002_02528	GO:0003735
GBJ002_02528	GO:0005840
GBJ002_02528	GO:0006412
GBJ002_02528	GO:1990904
GBJ002_02529	GO:0003723
GBJ002_02529	GO:0005524
GBJ002_02529	GO:0006353
GBJ002_02529	GO:0008186
GBJ002_02530	GO:0006071
GBJ002_02530	GO:0006094
GBJ002_02530	GO:0042132
GBJ002_02531	GO:0005737
GBJ002_02531	GO:0008360
GBJ002_02531	GO:0008760
GBJ002_02531	GO:0009252
GBJ002_02531	GO:0019277
GBJ002_02531	GO:0051301
GBJ002_02531	GO:0071555
GBJ002_02532	GO:0004332
GBJ002_02532	GO:0006096
GBJ002_02533	GO:0000160
GBJ002_02533	GO:0005737
GBJ002_02533	GO:0016301
GBJ002_02533	GO:0030435
GBJ002_02533	GO:0046872
GBJ002_02535	GO:0003883
GBJ002_02535	GO:0004359
GBJ002_02535	GO:0005524
GBJ002_02535	GO:0005829
GBJ002_02535	GO:0006221
GBJ002_02535	GO:0006241
GBJ002_02535	GO:0019856
GBJ002_02535	GO:0042802
GBJ002_02535	GO:0044210
GBJ002_02535	GO:0046872
GBJ002_02536	GO:0000428
GBJ002_02536	GO:0003899
GBJ002_02536	GO:0006351
GBJ002_02536	GO:0006355
GBJ002_02540	GO:0006631
GBJ002_02540	GO:0016616
GBJ002_02540	GO:0070403
GBJ002_02541	GO:0016747
GBJ002_02560	GO:0008808
GBJ002_02560	GO:0016780
GBJ002_02560	GO:0032049
GBJ002_02561	GO:0004518
GBJ002_02561	GO:0004519
GBJ002_02561	GO:0006281
GBJ002_02561	GO:0006289
GBJ002_02561	GO:0006290
GBJ002_02561	GO:0009411
GBJ002_02561	GO:0009650
GBJ002_02570	GO:0006508
GBJ002_02570	GO:0070006
GBJ002_02577	GO:0004814
GBJ002_02577	GO:0005524
GBJ002_02577	GO:0005737
GBJ002_02577	GO:0006420
GBJ002_02582	GO:0008295
GBJ002_02582	GO:0008783
GBJ002_02582	GO:0033389
GBJ002_02582	GO:0046872
GBJ002_02583	GO:0003824
GBJ002_02583	GO:0004766
GBJ002_02583	GO:0005829
GBJ002_02583	GO:0008295
GBJ002_02590	GO:0008152
GBJ002_02590	GO:0016853
GBJ002_02590	GO:0016862
GBJ002_02598	GO:0009107
GBJ002_02598	GO:0033819
GBJ002_02599	GO:0006086
GBJ002_02599	GO:0008959
GBJ002_02600	GO:0004601
GBJ002_02600	GO:0006783
GBJ002_02600	GO:0006785
GBJ002_02600	GO:0020037
GBJ002_02600	GO:0046872
GBJ002_02603	GO:0030436
GBJ002_02610	GO:0004844
GBJ002_02610	GO:0005737
GBJ002_02610	GO:0006284
GBJ002_02610	GO:0097510
GBJ002_02617	GO:0004414
GBJ002_02617	GO:0005737
GBJ002_02617	GO:0008899
GBJ002_02617	GO:0019281
GBJ002_02620	GO:0008253
GBJ002_02622	GO:0009055
GBJ002_02622	GO:0010181
GBJ002_02622	GO:0016652
GBJ002_02622	GO:0016655
GBJ002_02625	GO:0008972
GBJ002_02625	GO:0009228
GBJ002_02647	GO:0003677
GBJ002_02647	GO:0005524
GBJ002_02647	GO:0016887
GBJ002_02652	GO:0005886
GBJ002_02652	GO:0012501
GBJ002_02652	GO:0019835
GBJ002_02652	GO:0031640
GBJ002_02653	GO:0005886
GBJ002_02653	GO:0012501
GBJ002_02653	GO:0019835
GBJ002_02653	GO:0031640
GBJ002_02654	GO:0000156
GBJ002_02654	GO:0000976
GBJ002_02654	GO:0005829
GBJ002_02654	GO:0006355
GBJ002_02654	GO:0032993
GBJ002_02655	GO:0000155
GBJ002_02655	GO:0005524
GBJ002_02655	GO:0005886
GBJ002_02655	GO:0071555
GBJ002_02659	GO:0004784
GBJ002_02659	GO:0005737
GBJ002_02659	GO:0019430
GBJ002_02659	GO:0046872
GBJ002_02664	GO:0003978
GBJ002_02664	GO:0006012
GBJ002_02667	GO:0000027
GBJ002_02667	GO:0003689
GBJ002_02667	GO:0003724
GBJ002_02667	GO:0005524
GBJ002_02667	GO:0005829
GBJ002_02667	GO:0009409
GBJ002_02667	GO:0016887
GBJ002_02667	GO:0033592
GBJ002_02667	GO:0034458
GBJ002_02667	GO:0061775
GBJ002_02667	GO:0140584
GBJ002_02667	GO:0140665
GBJ002_02667	GO:0140849
GBJ002_02668	GO:0003920
GBJ002_02668	GO:0005829
GBJ002_02668	GO:0006163
GBJ002_02668	GO:0006207
GBJ002_02668	GO:0016627
GBJ002_02668	GO:1902560
GBJ002_02669	GO:0004222
GBJ002_02669	GO:0006508
GBJ002_02672	GO:0004803
GBJ002_02698	GO:0005737
GBJ002_02698	GO:0006364
GBJ002_02698	GO:0008168
GBJ002_02698	GO:0070038
GBJ002_02701	GO:0004527
GBJ002_02701	GO:0046872
GBJ002_02704	GO:0000155
GBJ002_02704	GO:0007165
GBJ002_02704	GO:0016020
GBJ002_02704	GO:0016310
GBJ002_02710	GO:0000287
GBJ002_02710	GO:0004019
GBJ002_02710	GO:0005525
GBJ002_02710	GO:0005737
GBJ002_02710	GO:0006164
GBJ002_02710	GO:0044208
GBJ002_02710	GO:0046040
GBJ002_02711	GO:0003677
GBJ002_02711	GO:0003678
GBJ002_02711	GO:0005524
GBJ002_02711	GO:0006260
GBJ002_02712	GO:0003735
GBJ002_02712	GO:0005840
GBJ002_02712	GO:0006412
GBJ002_02712	GO:0019843
GBJ002_02712	GO:1990904
GBJ002_02715	GO:0000314
GBJ002_02715	GO:0003735
GBJ002_02715	GO:0006412
GBJ002_02715	GO:0022627
GBJ002_02715	GO:0070181
GBJ002_02716	GO:0003697
GBJ002_02716	GO:0006260
GBJ002_02716	GO:0006281
GBJ002_02716	GO:0006310
GBJ002_02716	GO:0009295
GBJ002_02717	GO:0000314
GBJ002_02717	GO:0003735
GBJ002_02717	GO:0005737
GBJ002_02717	GO:0005840
GBJ002_02717	GO:0006412
GBJ002_02717	GO:0022627
GBJ002_02717	GO:0070181
GBJ002_02717	GO:1990904
GBJ002_02718	GO:0005524
GBJ002_02718	GO:0005525
GBJ002_02718	GO:0016887
GBJ002_02724	GO:0000917
GBJ002_02724	GO:0003677
GBJ002_02724	GO:0005694
GBJ002_02724	GO:0005737
GBJ002_02724	GO:0007059
GBJ002_02724	GO:0009295
GBJ002_02724	GO:0032466
GBJ002_02724	GO:0043565
GBJ002_02724	GO:0045881
GBJ002_02725	GO:0005829
GBJ002_02725	GO:0008168
GBJ002_02725	GO:0031167
GBJ002_02725	GO:0046118
GBJ002_02725	GO:0070043
GBJ002_02726	GO:0002098
GBJ002_02726	GO:0005829
GBJ002_02726	GO:0008033
GBJ002_02726	GO:0030488
GBJ002_02726	GO:0050660
GBJ002_02727	GO:0002098
GBJ002_02727	GO:0003924
GBJ002_02727	GO:0005525
GBJ002_02727	GO:0005829
GBJ002_02727	GO:0006400
GBJ002_02727	GO:0030488
GBJ002_02727	GO:0046872
GBJ002_02728	GO:0003676
GBJ002_02728	GO:0003723
GBJ002_02729	GO:0005886
GBJ002_02729	GO:0015031
GBJ002_02729	GO:0032977
GBJ002_02729	GO:0051205
GBJ002_02730	GO:0000049
GBJ002_02730	GO:0001682
GBJ002_02730	GO:0004526
GBJ002_02730	GO:0008033
GBJ002_02730	GO:0030677
GBJ002_02730	GO:0042781
GBJ002_02731	GO:0000315
GBJ002_02731	GO:0003735
GBJ002_02731	GO:0005840
GBJ002_02731	GO:0006412
GBJ002_02731	GO:0022625
GBJ002_02731	GO:1990904
GBJ002_02732	GO:0003677
GBJ002_02732	GO:0003688
GBJ002_02732	GO:0005524
GBJ002_02732	GO:0005737
GBJ002_02732	GO:0005886
GBJ002_02732	GO:0006270
GBJ002_02732	GO:0006275
GBJ002_02732	GO:0016887
GBJ002_02733	GO:0003677
GBJ002_02733	GO:0003887
GBJ002_02733	GO:0006260
GBJ002_02733	GO:0009360
GBJ002_02735	GO:0000731
GBJ002_02735	GO:0003697
GBJ002_02735	GO:0005524
GBJ002_02735	GO:0005737
GBJ002_02735	GO:0006260
GBJ002_02735	GO:0006281
GBJ002_02735	GO:0006302
GBJ002_02735	GO:0006310
GBJ002_02735	GO:0009432
GBJ002_02736	GO:0003677
GBJ002_02736	GO:0003918
GBJ002_02736	GO:0005524
GBJ002_02736	GO:0005694
GBJ002_02736	GO:0005737
GBJ002_02736	GO:0006261
GBJ002_02736	GO:0006265
GBJ002_02736	GO:0034335
GBJ002_02736	GO:0046872
GBJ002_02737	GO:0003677
GBJ002_02737	GO:0003916
GBJ002_02737	GO:0003918
GBJ002_02737	GO:0005524
GBJ002_02737	GO:0006259
GBJ002_02737	GO:0006265
GBJ002_02738	GO:0003735
GBJ002_02738	GO:0005840
GBJ002_02741	GO:0003735
GBJ002_02741	GO:0005840
GBJ002_02742	GO:0003735
GBJ002_02742	GO:0005840
GBJ002_02744	GO:0003938
GBJ002_02744	GO:0006164
GBJ002_02746	GO:0003824
GBJ002_02746	GO:0006520
GBJ002_02746	GO:0008615
GBJ002_02746	GO:0036381
GBJ002_02746	GO:0042823
GBJ002_02747	GO:0004359
GBJ002_02747	GO:0005829
GBJ002_02747	GO:0006543
GBJ002_02747	GO:0008614
GBJ002_02747	GO:0016884
GBJ002_02747	GO:0036381
GBJ002_02747	GO:0042823
GBJ002_02747	GO:1903600
GBJ002_02748	GO:0000166
GBJ002_02748	GO:0004828
GBJ002_02748	GO:0005524
GBJ002_02748	GO:0005737
GBJ002_02748	GO:0006434
GBJ002_02748	GO:0016260
GBJ002_02748	GO:0016740
GBJ002_02754	GO:0002100
GBJ002_02754	GO:0008251
GBJ002_02754	GO:0008270
GBJ002_02757	GO:0003677
GBJ002_02757	GO:0003887
GBJ002_02757	GO:0005524
GBJ002_02757	GO:0006260
GBJ002_02757	GO:0009360
GBJ002_02758	GO:0003677
GBJ002_02758	GO:0005829
GBJ002_02758	GO:0043590
GBJ002_02759	GO:0003677
GBJ002_02759	GO:0006281
GBJ002_02759	GO:0006310
GBJ002_02759	GO:0046872
GBJ002_02762	GO:0003735
GBJ002_02762	GO:0005840
GBJ002_02765	GO:0003735
GBJ002_02765	GO:0005840
GBJ002_02766	GO:0003735
GBJ002_02766	GO:0005840
GBJ002_02769	GO:0004798
GBJ002_02769	GO:0005524
GBJ002_02769	GO:0005829
GBJ002_02769	GO:0006227
GBJ002_02769	GO:0006233
GBJ002_02769	GO:0006235
GBJ002_02770	GO:0003887
GBJ002_02770	GO:0006260
GBJ002_02770	GO:0008408
GBJ002_02772	GO:0006260
GBJ002_02775	GO:0000451
GBJ002_02775	GO:0008649
GBJ002_02775	GO:0008757
GBJ002_02777	GO:0000049
GBJ002_02777	GO:0004825
GBJ002_02777	GO:0005524
GBJ002_02777	GO:0005737
GBJ002_02777	GO:0006431
GBJ002_02779	GO:0005737
GBJ002_02779	GO:0006364
GBJ002_02779	GO:0019843
GBJ002_02779	GO:0043822
GBJ002_02779	GO:0046872
GBJ002_02780	GO:0000179
GBJ002_02780	GO:0003723
GBJ002_02780	GO:0005829
GBJ002_02780	GO:0006364
GBJ002_02780	GO:0052908
GBJ002_02781	GO:0008233
GBJ002_02781	GO:0030436
GBJ002_02782	GO:0003700
GBJ002_02782	GO:0006355
GBJ002_02782	GO:0046983
GBJ002_02783	GO:0003690
GBJ002_02783	GO:0006265
GBJ002_02783	GO:0030435
GBJ002_02784	GO:0005524
GBJ002_02784	GO:0016114
GBJ002_02784	GO:0019288
GBJ002_02784	GO:0050515
GBJ002_02785	GO:0003677
GBJ002_02785	GO:0006355
GBJ002_02785	GO:0009116
GBJ002_02785	GO:0045892
GBJ002_02785	GO:0045982
GBJ002_02787	GO:0000917
GBJ002_02787	GO:0030435
GBJ002_02787	GO:0030436
GBJ002_02788	GO:0000287
GBJ002_02788	GO:0000902
GBJ002_02788	GO:0003977
GBJ002_02788	GO:0005737
GBJ002_02788	GO:0006048
GBJ002_02788	GO:0008360
GBJ002_02788	GO:0009245
GBJ002_02788	GO:0009252
GBJ002_02788	GO:0016020
GBJ002_02788	GO:0019134
GBJ002_02788	GO:0071555
GBJ002_02789	GO:0000287
GBJ002_02789	GO:0002189
GBJ002_02789	GO:0004749
GBJ002_02789	GO:0005524
GBJ002_02789	GO:0005737
GBJ002_02789	GO:0006015
GBJ002_02789	GO:0006164
GBJ002_02789	GO:0009156
GBJ002_02789	GO:0016301
GBJ002_02790	GO:0004045
GBJ002_02790	GO:0005737
GBJ002_02790	GO:0006412
GBJ002_02792	GO:0003684
GBJ002_02792	GO:0005524
GBJ002_02792	GO:0006281
GBJ002_02793	GO:0003700
GBJ002_02793	GO:0006355
GBJ002_02793	GO:0030436
GBJ002_02797	GO:0030435
GBJ002_02798	GO:0034301
GBJ002_02800	GO:0003676
GBJ002_02803	GO:0004722
GBJ002_02803	GO:0016020
GBJ002_02803	GO:0030436
GBJ002_02804	GO:0005524
GBJ002_02804	GO:0005737
GBJ002_02804	GO:0006400
GBJ002_02804	GO:0032267
GBJ002_02805	GO:0006166
GBJ002_02806	GO:0004222
GBJ002_02806	GO:0006508
GBJ002_02806	GO:0016020
GBJ002_02806	GO:0016887
GBJ002_02806	GO:0051301
GBJ002_02807	GO:0004594
GBJ002_02807	GO:0005524
GBJ002_02807	GO:0005737
GBJ002_02807	GO:0015937
GBJ002_02807	GO:0046872
GBJ002_02808	GO:0005737
GBJ002_02808	GO:0006457
GBJ002_02808	GO:0042026
GBJ002_02808	GO:0044183
GBJ002_02808	GO:0051082
GBJ002_02809	GO:0004124
GBJ002_02809	GO:0006535
GBJ002_02810	GO:0000162
GBJ002_02810	GO:0004049
GBJ002_02812	GO:0003824
GBJ002_02813	GO:0004156
GBJ002_02813	GO:0009396
GBJ002_02814	GO:0004150
GBJ002_02814	GO:0006760
GBJ002_02815	GO:0003848
GBJ002_02815	GO:0009396
GBJ002_02817	GO:0008033
GBJ002_02817	GO:0017150
GBJ002_02817	GO:0050660
GBJ002_02818	GO:0000049
GBJ002_02818	GO:0000287
GBJ002_02818	GO:0004824
GBJ002_02818	GO:0005524
GBJ002_02818	GO:0005737
GBJ002_02818	GO:0005829
GBJ002_02818	GO:0006430
GBJ002_02818	GO:0016740
GBJ002_02819	GO:0003735
GBJ002_02819	GO:0005840
GBJ002_02820	GO:0003735
GBJ002_02820	GO:0005840
GBJ002_02821	GO:0003735
GBJ002_02821	GO:0005840
GBJ002_02824	GO:0004111
GBJ002_02824	GO:0004672
GBJ002_02824	GO:0005524
GBJ002_02824	GO:0005615
GBJ002_02824	GO:0016301
GBJ002_02824	GO:0046314
GBJ002_02826	GO:0003684
GBJ002_02826	GO:0005524
GBJ002_02826	GO:0006281
GBJ002_02827	GO:0003677
GBJ002_02827	GO:0004016
GBJ002_02827	GO:0005524
GBJ002_02827	GO:0006281
GBJ002_02827	GO:0106408
GBJ002_02829	GO:0019288
GBJ002_02829	GO:0050518
GBJ002_02830	GO:0008685
GBJ002_02830	GO:0016114
GBJ002_02830	GO:0019288
GBJ002_02830	GO:0046872
GBJ002_02831	GO:0000049
GBJ002_02831	GO:0000166
GBJ002_02831	GO:0004818
GBJ002_02831	GO:0005524
GBJ002_02831	GO:0005829
GBJ002_02831	GO:0006424
GBJ002_02831	GO:0008270
GBJ002_02832	GO:0005737
GBJ002_02832	GO:0006535
GBJ002_02832	GO:0009001
GBJ002_02833	GO:0004817
GBJ002_02833	GO:0005524
GBJ002_02833	GO:0005737
GBJ002_02833	GO:0005829
GBJ002_02833	GO:0006423
GBJ002_02833	GO:0008270
GBJ002_02834	GO:0004525
GBJ002_02834	GO:0005737
GBJ002_02834	GO:0006364
GBJ002_02834	GO:0019843
GBJ002_02835	GO:0006396
GBJ002_02835	GO:0008173
GBJ002_02838	GO:0005886
GBJ002_02838	GO:0009306
GBJ002_02838	GO:0015450
GBJ002_02838	GO:0043952
GBJ002_02839	GO:0032784
GBJ002_02840	GO:0003735
GBJ002_02840	GO:0005840
GBJ002_02840	GO:0006412
GBJ002_02840	GO:0022625
GBJ002_02840	GO:0070180
GBJ002_02841	GO:0000049
GBJ002_02841	GO:0003723
GBJ002_02841	GO:0003735
GBJ002_02841	GO:0006412
GBJ002_02841	GO:0006417
GBJ002_02841	GO:0015934
GBJ002_02841	GO:0019843
GBJ002_02842	GO:0003735
GBJ002_02842	GO:0006412
GBJ002_02842	GO:0015934
GBJ002_02842	GO:0070180
GBJ002_02843	GO:0003729
GBJ002_02843	GO:0003735
GBJ002_02843	GO:0005840
GBJ002_02843	GO:0006412
GBJ002_02843	GO:0022625
GBJ002_02845	GO:0000428
GBJ002_02845	GO:0001054
GBJ002_02845	GO:0001055
GBJ002_02845	GO:0001056
GBJ002_02845	GO:0001057
GBJ002_02845	GO:0001058
GBJ002_02845	GO:0001066
GBJ002_02845	GO:0003677
GBJ002_02845	GO:0003899
GBJ002_02845	GO:0006351
GBJ002_02845	GO:0032549
GBJ002_02846	GO:0000287
GBJ002_02846	GO:0000428
GBJ002_02846	GO:0001054
GBJ002_02846	GO:0001055
GBJ002_02846	GO:0001056
GBJ002_02846	GO:0001057
GBJ002_02846	GO:0001058
GBJ002_02846	GO:0001066
GBJ002_02846	GO:0003677
GBJ002_02846	GO:0003899
GBJ002_02846	GO:0006351
GBJ002_02846	GO:0008270
GBJ002_02848	GO:0000049
GBJ002_02848	GO:0003735
GBJ002_02848	GO:0006412
GBJ002_02848	GO:0015935
GBJ002_02848	GO:0019843
GBJ002_02849	GO:0000049
GBJ002_02849	GO:0003735
GBJ002_02849	GO:0006412
GBJ002_02849	GO:0015935
GBJ002_02849	GO:0019843
GBJ002_02850	GO:0003746
GBJ002_02850	GO:0003924
GBJ002_02850	GO:0005525
GBJ002_02850	GO:0005737
GBJ002_02850	GO:0006414
GBJ002_02850	GO:0032790
GBJ002_02851	GO:0003746
GBJ002_02851	GO:0003924
GBJ002_02851	GO:0005525
GBJ002_02851	GO:0005829
GBJ002_02851	GO:0006414
GBJ002_02852	GO:0000049
GBJ002_02852	GO:0003723
GBJ002_02852	GO:0003735
GBJ002_02852	GO:0005840
GBJ002_02852	GO:0006412
GBJ002_02852	GO:1990904
GBJ002_02853	GO:0003735
GBJ002_02853	GO:0005840
GBJ002_02853	GO:0006412
GBJ002_02853	GO:0019843
GBJ002_02853	GO:0022625
GBJ002_02854	GO:0003735
GBJ002_02854	GO:0005840
GBJ002_02854	GO:0006412
GBJ002_02854	GO:0019843
GBJ002_02854	GO:0022625
GBJ002_02854	GO:1990904
GBJ002_02855	GO:0003735
GBJ002_02855	GO:0005840
GBJ002_02855	GO:0006412
GBJ002_02855	GO:0019843
GBJ002_02855	GO:1990904
GBJ002_02856	GO:0002181
GBJ002_02856	GO:0003723
GBJ002_02856	GO:0003735
GBJ002_02856	GO:0006412
GBJ002_02856	GO:0015934
GBJ002_02856	GO:0016740
GBJ002_02856	GO:0019843
GBJ002_02857	GO:0000028
GBJ002_02857	GO:0003735
GBJ002_02857	GO:0006412
GBJ002_02857	GO:0015935
GBJ002_02857	GO:0019843
GBJ002_02857	GO:0022627
GBJ002_02858	GO:0003735
GBJ002_02858	GO:0006412
GBJ002_02858	GO:0015934
GBJ002_02858	GO:0019843
GBJ002_02858	GO:0022625
GBJ002_02859	GO:0003729
GBJ002_02859	GO:0003735
GBJ002_02859	GO:0006412
GBJ002_02859	GO:0019843
GBJ002_02859	GO:0022627
GBJ002_02860	GO:0000049
GBJ002_02860	GO:0003735
GBJ002_02860	GO:0006412
GBJ002_02860	GO:0019843
GBJ002_02860	GO:0022625
GBJ002_02861	GO:0003735
GBJ002_02861	GO:0005840
GBJ002_02861	GO:0006412
GBJ002_02861	GO:0022625
GBJ002_02862	GO:0003735
GBJ002_02862	GO:0005840
GBJ002_02862	GO:0006412
GBJ002_02862	GO:0019843
GBJ002_02862	GO:0022627
GBJ002_02863	GO:0003735
GBJ002_02863	GO:0006412
GBJ002_02863	GO:0015934
GBJ002_02863	GO:0022625
GBJ002_02863	GO:0070180
GBJ002_02864	GO:0003735
GBJ002_02864	GO:0005840
GBJ002_02864	GO:0006412
GBJ002_02864	GO:0019843
GBJ002_02864	GO:1990904
GBJ002_02865	GO:0000049
GBJ002_02865	GO:0003735
GBJ002_02865	GO:0005840
GBJ002_02865	GO:0006412
GBJ002_02865	GO:0019843
GBJ002_02865	GO:1990904
GBJ002_02866	GO:0003735
GBJ002_02866	GO:0005840
GBJ002_02866	GO:0006412
GBJ002_02866	GO:0008270
GBJ002_02866	GO:0015935
GBJ002_02866	GO:0019843
GBJ002_02867	GO:0003735
GBJ002_02867	GO:0005737
GBJ002_02867	GO:0005840
GBJ002_02867	GO:0006412
GBJ002_02867	GO:0019843
GBJ002_02867	GO:1990904
GBJ002_02868	GO:0002181
GBJ002_02868	GO:0003735
GBJ002_02868	GO:0005840
GBJ002_02868	GO:0006412
GBJ002_02868	GO:0019843
GBJ002_02868	GO:0022625
GBJ002_02869	GO:0003735
GBJ002_02869	GO:0005840
GBJ002_02869	GO:0006412
GBJ002_02869	GO:0008097
GBJ002_02869	GO:0022625
GBJ002_02870	GO:0003735
GBJ002_02870	GO:0006412
GBJ002_02870	GO:0015935
GBJ002_02870	GO:0019843
GBJ002_02870	GO:0022627
GBJ002_02871	GO:0003735
GBJ002_02871	GO:0006412
GBJ002_02871	GO:0015934
GBJ002_02871	GO:0022625
GBJ002_02872	GO:0003735
GBJ002_02872	GO:0006412
GBJ002_02872	GO:0015934
GBJ002_02872	GO:0019843
GBJ002_02872	GO:0022625
GBJ002_02873	GO:0015031
GBJ002_02873	GO:0016020
GBJ002_02873	GO:0043952
GBJ002_02874	GO:0004017
GBJ002_02874	GO:0005524
GBJ002_02874	GO:0005737
GBJ002_02874	GO:0006139
GBJ002_02874	GO:0008270
GBJ002_02874	GO:0016776
GBJ002_02874	GO:0019205
GBJ002_02874	GO:0044209
GBJ002_02875	GO:0006508
GBJ002_02875	GO:0070006
GBJ002_02876	GO:0003743
GBJ002_02876	GO:0005829
GBJ002_02876	GO:0006413
GBJ002_02876	GO:0019843
GBJ002_02876	GO:0043022
GBJ002_02877	GO:0003735
GBJ002_02877	GO:0005737
GBJ002_02877	GO:0005840
GBJ002_02877	GO:0006412
GBJ002_02877	GO:1990904
GBJ002_02878	GO:0000049
GBJ002_02878	GO:0003723
GBJ002_02878	GO:0003735
GBJ002_02878	GO:0005829
GBJ002_02878	GO:0005840
GBJ002_02878	GO:0006412
GBJ002_02878	GO:0015935
GBJ002_02878	GO:0019843
GBJ002_02879	GO:0003735
GBJ002_02879	GO:0005840
GBJ002_02879	GO:0006412
GBJ002_02879	GO:0019843
GBJ002_02879	GO:1990904
GBJ002_02880	GO:0000428
GBJ002_02880	GO:0001054
GBJ002_02880	GO:0001055
GBJ002_02880	GO:0001056
GBJ002_02880	GO:0001057
GBJ002_02880	GO:0001058
GBJ002_02880	GO:0001066
GBJ002_02880	GO:0003677
GBJ002_02880	GO:0003899
GBJ002_02880	GO:0005737
GBJ002_02880	GO:0006351
GBJ002_02880	GO:0046983
GBJ002_02881	GO:0003735
GBJ002_02881	GO:0005840
GBJ002_02881	GO:0006412
GBJ002_02881	GO:0022625
GBJ002_02882	GO:0005524
GBJ002_02882	GO:0016020
GBJ002_02882	GO:0016887
GBJ002_02882	GO:0042626
GBJ002_02882	GO:0043190
GBJ002_02882	GO:0055085
GBJ002_02883	GO:0005524
GBJ002_02883	GO:0016020
GBJ002_02883	GO:0016887
GBJ002_02883	GO:0042626
GBJ002_02883	GO:0043190
GBJ002_02883	GO:0055085
GBJ002_02885	GO:0001522
GBJ002_02885	GO:0003723
GBJ002_02885	GO:0009451
GBJ002_02885	GO:0009982
GBJ002_02885	GO:0031119
GBJ002_02885	GO:0160147
GBJ002_02886	GO:0003729
GBJ002_02886	GO:0003735
GBJ002_02886	GO:0005840
GBJ002_02886	GO:0006412
GBJ002_02886	GO:0017148
GBJ002_02886	GO:0022625
GBJ002_02887	GO:0003723
GBJ002_02887	GO:0003735
GBJ002_02887	GO:0005840
GBJ002_02887	GO:0006412
GBJ002_02887	GO:0022627
GBJ002_02889	GO:0008745
GBJ002_02889	GO:0030436
GBJ002_02891	GO:0009847
GBJ002_02893	GO:0030436
GBJ002_02895	GO:0003735
GBJ002_02895	GO:0005840
GBJ002_02896	GO:0003735
GBJ002_02896	GO:0005840
GBJ002_02897	GO:0003735
GBJ002_02897	GO:0005840
GBJ002_02908	GO:0004053
GBJ002_02908	GO:0019547
GBJ002_02908	GO:0046872
GBJ002_02909	GO:0004016
GBJ002_02909	GO:0006171
GBJ002_02911	GO:0000287
GBJ002_02911	GO:0004615
GBJ002_02911	GO:0005829
GBJ002_02911	GO:0005975
GBJ002_02911	GO:0006048
GBJ002_02911	GO:0008966
GBJ002_02911	GO:0009252
GBJ002_02912	GO:0004360
GBJ002_02912	GO:0005829
GBJ002_02912	GO:0005975
GBJ002_02912	GO:0006002
GBJ002_02912	GO:0006047
GBJ002_02912	GO:0006487
GBJ002_02912	GO:0097367
GBJ002_02912	GO:1901137
GBJ002_02939	GO:0004735
GBJ002_02939	GO:0006561
GBJ002_02941	GO:0005886
GBJ002_02941	GO:0015144
GBJ002_02942	GO:0005886
GBJ002_02942	GO:0015412
GBJ002_02942	GO:0015689
GBJ002_02942	GO:0055052
GBJ002_02943	GO:0015412
GBJ002_02943	GO:0015689
GBJ002_02943	GO:0030288
GBJ002_02943	GO:0030973
GBJ002_02943	GO:0055052
GBJ002_02946	GO:0000976
GBJ002_02946	GO:0003700
GBJ002_02962	GO:0003677
GBJ002_02962	GO:0005524
GBJ002_02962	GO:0016887
GBJ002_02966	GO:0043190
GBJ002_02966	GO:0140359
GBJ002_02974	GO:0003868
GBJ002_02974	GO:0006559
GBJ002_02974	GO:0006572
GBJ002_02979	GO:0005524
GBJ002_02979	GO:0005829
GBJ002_02979	GO:0008360
GBJ002_02979	GO:0008716
GBJ002_02979	GO:0009252
GBJ002_02979	GO:0046872
GBJ002_02979	GO:0071555
GBJ002_02981	GO:0003689
GBJ002_02981	GO:0003723
GBJ002_02981	GO:0003724
GBJ002_02981	GO:0005524
GBJ002_02981	GO:0005829
GBJ002_02981	GO:0005840
GBJ002_02981	GO:0006401
GBJ002_02981	GO:0009409
GBJ002_02981	GO:0010501
GBJ002_02981	GO:0016887
GBJ002_02981	GO:0033592
GBJ002_02981	GO:0043590
GBJ002_02981	GO:0061775
GBJ002_02981	GO:0140584
GBJ002_02981	GO:0140665
GBJ002_02981	GO:0140849
GBJ002_02982	GO:0004518
GBJ002_02982	GO:0006281
GBJ002_02982	GO:0009650
GBJ002_02984	GO:0000287
GBJ002_02984	GO:0005829
GBJ002_02984	GO:0006633
GBJ002_02984	GO:0008897
GBJ002_02984	GO:0019878
